2017-04-20 14:29:01.083 INFO  [main]org.apache.zookeeper.ZooKeeper -Initiating client connection, connectString=webproxy01.beta1.fn:2181,webproxy01.beta1.fn:2182,webproxy01.beta1.fn:2183 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@1f23987a
2017-04-20 14:29:01.126 INFO  [main-SendThread()]org.apache.zookeeper.ClientCnxn -Opening socket connection to server webproxy01.beta1.fn/10.202.249.217:2182
2017-04-20 14:29:01.129 INFO  [main-SendThread(webproxy01.beta1.fn:2182)]org.apache.zookeeper.ClientCnxn -Socket connection established to webproxy01.beta1.fn/10.202.249.217:2182, initiating session
2017-04-20 14:29:01.138 INFO  [main-SendThread(webproxy01.beta1.fn:2182)]org.apache.zookeeper.ClientCnxn -Session establishment complete on server webproxy01.beta1.fn/10.202.249.217:2182, sessionid = 0x25b83df68d90124, negotiated timeout = 30000
2017-04-20 14:29:01.140 INFO  [main-EventThread]org.I0Itec.zkclient.ZkClient -zookeeper state changed (SyncConnected)
2017-04-20 14:29:01.532 INFO  [main]kafka.utils.VerifiableProperties -Verifying properties
2017-04-20 14:29:01.553 INFO  [main]kafka.utils.VerifiableProperties -Property metadata.broker.list is overridden to 10.202.176.61:9092,10.202.176.62:9092,10.202.176.63:9092
2017-04-20 14:29:01.553 INFO  [main]kafka.utils.VerifiableProperties -Property partitioner.class is overridden to com.feiniu.fsf.monitor.sender.TraceLogPartitioner
2017-04-20 14:29:01.553 INFO  [main]kafka.utils.VerifiableProperties -Property serializer.class is overridden to kafka.serializer.StringEncoder
2017-04-20 14:29:01.591 INFO  [main]com.feiniu.fsf.monitor.sender.LogConsumer -初始化日志采集kafka完成.
2017-04-20 14:29:01.975 INFO  [main]org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer -Tomcat initialized with port(s): 9099 (http)
2017-04-20 14:29:01.982 INFO  [main]org.apache.catalina.core.StandardService -Starting service Tomcat
2017-04-20 14:29:01.982 INFO  [main]org.apache.catalina.core.StandardEngine -Starting Servlet Engine: Apache Tomcat/8.5.11
2017-04-20 14:29:02.070 INFO  [localhost-startStop-1]org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -Initializing Spring embedded WebApplicationContext
2017-04-20 14:29:02.070 INFO  [localhost-startStop-1]org.springframework.web.context.ContextLoader -Root WebApplicationContext: initialization completed in 2564 ms
2017-04-20 14:29:02.235 INFO  [localhost-startStop-1]org.springframework.boot.web.servlet.ServletRegistrationBean -Mapping servlet: 'dispatcherServlet' to [/]
